s0101,s0103,s0303,s0306,s0309,s0407,s0501,s0504,s0601,s0804,s0805,s1303,s1402,s1503,s1505,s1508,s1606,s0104,s0508,s0605,s0606,s0705,s0709,s0809,s0904,s1101,s1108,s1109,s1301,s1404,s1405,s1701,s1706,s1803
0.945900312,0.954162921,0.906492847,0.989993745,1.051182047,0.925917684,0.815477376,1.011299457,0.99435679,0.757145524,0.941680442,0.859353955,1.027210742,0.79254861,1.00863311,1.017076149,0.916373767,0.991142796,0.25782197,1.02638344,0.677988151,1.006689341,0.988668409,0.787077327,0.996888802,0.965173039,0.889782123,0.740438549,0.982391027,1.00514536,1.012338125,0.913161801,0.965225142,0.769819679
0.943247015,0.950299913,0.901032047,0.987428995,1.051182047,0.924739672,0.803306072,1.012594335,0.99435679,0.747396869,0.938751421,0.854758479,1.025956517,0.78532721,1.00863311,1.017076149,0.910295002,0.990453066,0.252041208,1.025161555,0.670813673,1.006689341,0.987780117,0.778678636,0.996888802,0.962546718,0.883670983,0.727628194,0.982391027,1.00514536,1.012338125,0.910690456,0.946772309,0.758386713
0.93926707,0.945149236,0.894479086,0.984864244,1.05226351,0.922383647,0.789613354,1.013889212,0.992881483,0.740897766,0.93728691,0.848631178,1.024702291,0.779911161,1.00863311,1.015406074,0.905735929,0.990453066,0.248572751,1.02393967,0.663639195,1.006689341,0.987780117,0.771479758,0.996888802,0.959920397,0.877559842,0.716098874,0.982391027,1.003961444,1.012338125,0.909454784,0.926900027,0.745683418
0.936613773,0.941286228,0.889018286,0.982299493,1.05226351,0.920027622,0.774399224,1.013889212,0.992881483,0.736023438,0.934357888,0.842503877,1.02219384,0.770884411,1.00863311,1.015406074,0.901176855,0.990453066,0.246260446,1.022717785,0.656464718,1.006689341,0.987780117,0.761881254,0.99528866,0.957294076,0.871448701,0.703288518,0.982391027,1.002777527,1.011154103,0.908219111,0.907027744,0.734250453
0.932633828,0.93742322,0.881373166,0.981017118,1.05226351,0.917671598,0.760706507,1.01518409,0.992881483,0.729524335,0.932893377,0.836376576,1.020939614,0.765468361,1.010152136,1.015406074,0.896617782,0.989763335,0.245104294,1.020274015,0.64929024,1.006689341,0.987780117,0.753482563,0.99528866,0.953354594,0.864115331,0.691759198,0.982391027,1.002777527,1.009970082,0.906983439,0.884316564,0.722817487
0.929980531,0.932272543,0.875912365,0.979734743,1.05226351,0.915315573,0.74701379,1.01518409,0.992881483,0.726274784,0.931428867,0.830249276,1.017176938,0.758246962,1.010152136,1.013735998,0.892058708,0.989073605,0.243948142,1.020274015,0.642115762,1.006689341,0.986891826,0.743884059,0.993688517,0.950728273,0.85800419,0.680229878,0.982391027,1.00159361,1.009970082,0.906983439,0.861605385,0.711384522
0.927327234,0.927121866,0.868267245,0.977169992,1.053344973,0.911781536,0.73179966,1.016478968,0.992881483,0.721400456,0.929964356,0.824121975,1.014668487,0.751025562,1.010152136,1.013735998,0.889019326,0.989073605,0.242791989,1.017830245,0.634941284,1.006689341,0.986891826,0.734285555,0.99528866,0.946788791,0.850670821,0.667419523,0.982391027,1.00159361,1.009970082,0.906983439,0.834635858,0.698681227
0.923347289,0.921971189,0.861714285,0.975887617,1.053344973,0.909425511,0.718106943,1.016478968,0.992881483,0.714901353,0.927035334,0.817994674,1.012160035,0.741998812,1.010152136,1.012065922,0.885979944,0.988383874,0.241635837,1.01660836,0.62657106,1.007855841,0.986003534,0.724687052,0.993688517,0.941536149,0.843337452,0.654609167,0.98363142,0.999225776,1.008786061,0.906983439,0.809085781,0.684707602
0.920693992,0.916820512,0.852977004,0.975887617,1.054426436,0.905891475,0.702892813,1.017773845,0.992881483,0.70840225,0.924106313,0.811867373,1.009651584,0.732972063,1.011671162,1.010395846,0.882940562,0.988383874,0.241635837,1.015386475,0.620592329,1.007855841,0.986003534,0.712688922,0.992088374,0.937596667,0.836004083,0.641798812,0.984871813,0.99804186,1.006418019,0.906983439,0.782116255,0.672004307
0.918040695,0.911669835,0.844239724,0.973322866,1.054426436,0.901179425,0.686157269,1.017773845,0.992881483,0.700278371,0.921177291,0.804208247,1.007143133,0.725750663,1.011671162,1.008725771,0.878381488,0.987694144,0.239323532,1.011720819,0.611026358,1.009022341,0.985115243,0.701890605,0.992088374,0.932344024,0.827448486,0.630269492,0.986112206,0.996857943,1.005233997,0.906983439,0.75372728,0.658030683
0.91406075,0.906519158,0.837686763,0.970758116,1.053344973,0.898823401,0.670943139,1.019068723,0.992881483,0.690529716,0.918248269,0.799612771,1.003380456,0.718529264,1.011671162,1.007055695,0.875342106,0.987004413,0.239323532,1.010498934,0.605047627,1.009022341,0.985115243,0.691092288,0.992088374,0.925778221,0.820115117,0.617459136,0.987352598,0.994490109,1.005233997,0.906983439,0.723918857,0.641516399
0.910080805,0.900080812,0.828949483,0.972040491,1.05226351,0.895289364,0.654207596,1.017773845,0.992881483,0.680781061,0.915319248,0.791953645,1.002126231,0.713113214,1.011671162,1.005385619,0.870783032,0.986314683,0.23816738,1.009277049,0.597873149,1.01018884,0.984226951,0.677894345,0.992088374,0.920525579,0.811559519,0.605929816,0.988592991,0.992122276,1.005233997,0.906983439,0.692690985,0.627542774
0.904774211,0.893642465,0.821304362,0.96947574,1.051182047,0.890577314,0.638993466,1.019068723,0.992881483,0.66940763,0.912390226,0.781230868,0.998363554,0.707697164,1.013190188,1.003715543,0.866223959,0.984935221,0.23816738,1.006833279,0.590698671,1.01018884,0.984226951,0.665896215,0.992088374,0.913959776,0.803003922,0.593119461,0.989833384,0.989754442,1.005233997,0.908219111,0.662882561,0.614839479
0.900794266,0.887204119,0.813659242,0.968193365,1.050100584,0.887043277,0.622257923,1.017773845,0.992881483,0.661283751,0.907996694,0.773571742,0.995855103,0.702281114,1.014709213,1.003715543,0.861664885,0.984935221,0.237011228,1.005611394,0.583524193,1.01018884,0.98333866,0.652698272,0.990488232,0.907393973,0.795670553,0.580309105,0.989833384,0.987386609,1.004049976,0.909454784,0.631654689,0.600865855
0.896814321,0.879478104,0.806014122,0.96691099,1.049019121,0.881153216,0.610086619,1.019068723,0.99435679,0.651535097,0.905067672,0.764380791,0.994600877,0.698670415,1.014709213,1.002045467,0.857105812,0.98355576,0.235855075,1.004389509,0.576349716,1.01135534,0.982450368,0.639500329,0.990488232,0.90082817,0.788337184,0.56749875,0.989833384,0.986202692,1.002865955,0.909454784,0.599007368,0.585621901
0.892834376,0.871752088,0.798369001,0.965628614,1.047937658,0.876441166,0.593351076,1.019068723,0.99435679,0.640161666,0.90067414,0.755189839,0.990838201,0.693254365,1.014709213,1.000375392,0.852546738,0.982176299,0.233542771,1.001945739,0.57156673,1.01135534,0.979785494,0.625102573,0.987287947,0.892949207,0.779781586,0.554688394,0.989833384,0.983834858,1.002865955,0.911926128,0.569198944,0.571648276
0.890181079,0.864026073,0.790723881,0.964346239,1.045774732,0.871729117,0.576615532,1.020363601,0.99435679,0.630413011,0.897745118,0.744467063,0.989583975,0.691449015,1.016228239,1.000375392,0.847987665,0.980796838,0.232386618,1.000723854,0.565587999,1.01135534,0.979785494,0.609505004,0.985687804,0.885070243,0.773670445,0.543159074,0.989833384,0.981467025,1.002865955,0.913161801,0.539390521,0.557674652
0.886201134,0.857587726,0.783078761,0.961781488,1.044693269,0.865839056,0.561401402,1.020363601,0.995832097,0.619039581,0.893351586,0.735276111,0.987075524,0.689643665,1.016228239,0.998705316,0.8419089,0.980107108,0.233542771,0.999501969,0.559609267,1.01135534,0.978897203,0.593907435,0.984087662,0.877191279,0.767559304,0.53291079,0.989833384,0.979099191,1.002865955,0.913161801,0.512420995,0.543701027
0.883547837,0.849861711,0.77434148,0.960499113,1.042530343,0.861127006,0.546187272,1.021658478,0.995832097,0.609290926,0.888958054,0.72608516,0.983312847,0.686032965,1.016228239,0.993695089,0.837349827,0.978727647,0.233542771,0.998280084,0.556022028,1.01135534,0.97712062,0.579509679,0.982487519,0.869312316,0.761448163,0.522662505,0.989833384,0.975547441,1.001681934,0.914397473,0.482612571,0.532268062
0.879567892,0.840848026,0.76669636,0.956651987,1.04144888,0.855236945,0.529451729,1.021658478,0.997307404,0.597917495,0.884564521,0.715362383,0.980804396,0.684227615,1.017747265,0.993695089,0.832790753,0.977348185,0.237011228,0.997058199,0.553630536,1.01252184,0.975344037,0.56391211,0.980887377,0.861433352,0.755337022,0.513695257,0.988592991,0.974363524,1.001681934,0.915633145,0.457062494,0.522105426
0.876914595,0.831834341,0.759051239,0.955369612,1.039285954,0.849346883,0.511194773,1.024248234,0.997307404,0.58816884,0.880170989,0.704639607,0.978295945,0.678811566,1.016228239,0.993695089,0.826711989,0.976658455,0.240479685,0.997058199,0.55243479,1.01135534,0.974455745,0.548314541,0.977687092,0.852241228,0.749225881,0.504728008,0.987352598,0.970811773,1.000497913,0.916868817,0.431512417,0.51194279
0.87293465,0.822820656,0.751406119,0.952804861,1.038204491,0.844634834,0.495980643,1.022953356,0.997307404,0.575170634,0.875777456,0.69391683,0.974533268,0.675200866,1.017747265,0.992025013,0.820633224,0.975968724,0.246260446,0.997058199,0.550043297,1.01135534,0.971790871,0.531517159,0.976086949,0.845675425,0.74311474,0.495760759,0.987352598,0.96844394,1.000497913,0.91810449,0.407381788,0.504320813
0.868954704,0.812519302,0.742668838,0.950240111,1.037123027,0.838744772,0.480766512,1.024248234,0.997307404,0.563797203,0.869919413,0.683194053,0.970770592,0.669784816,1.019266291,0.990354937,0.814554459,0.975278994,0.254353513,0.997058199,0.548847551,1.01135534,0.969125996,0.514719777,0.974486807,0.836483301,0.7370036,0.488074546,0.986112206,0.964892189,1.000497913,0.919340162,0.384670608,0.496698836
0.863648111,0.802217948,0.736115878,0.94767536,1.036041564,0.832854711,0.464030969,1.021658478,0.997307404,0.552423773,0.865525881,0.672471277,0.967007915,0.666174116,1.020785316,0.988684861,0.808475695,0.975278994,0.263602731,0.997058199,0.548847551,1.01018884,0.966461122,0.497922395,0.971286521,0.828604337,0.728448002,0.482950403,0.986112206,0.961340439,0.999313891,0.920575834,0.36053998,0.489076859
0.859668166,0.790628925,0.730655078,0.946392985,1.033878638,0.825786637,0.448816839,1.021658478,0.998782711,0.544299894,0.861132348,0.660216675,0.963245238,0.662563416,1.020785316,0.988684861,0.80239693,0.973899533,0.274008102,0.995836314,0.548847551,1.01018884,0.965572831,0.481125013,0.969686379,0.820725374,0.722336861,0.479107297,0.986112206,0.957788689,0.99812987,0.920575834,0.340667697,0.483995541
0.854361572,0.779039901,0.724102117,0.943828234,1.033878638,0.819896575,0.432081296,1.020363601,0.998782711,0.53780079,0.856738816,0.646430248,0.958228336,0.658952717,1.020785316,0.988684861,0.794798474,0.973899533,0.283257321,0.994614429,0.547651804,1.01018884,0.962019665,0.465527444,0.966486094,0.811533249,0.715003492,0.477826261,0.986112206,0.953053021,0.996945849,0.921811506,0.320795415,0.480184552
0.849054978,0.766163209,0.718641317,0.942545859,1.032797175,0.812828501,0.418388579,1.019068723,1.000258017,0.534551239,0.852345284,0.635707471,0.954465659,0.657147367,1.020785316,0.988684861,0.790239401,0.973209802,0.292506539,0.994614429,0.546456058,1.009022341,0.960243082,0.448730062,0.966486094,0.803654286,0.707670123,0.479107297,0.986112206,0.950685188,0.996945849,0.923047179,0.300923133,0.473832905
0.843748385,0.754574186,0.713180517,0.942545859,1.031715712,0.805760427,0.401653036,1.017773845,1.001733324,0.531301687,0.847951751,0.623452869,0.950702982,0.653536667,1.022304342,0.987014785,0.784160636,0.973209802,0.304068063,0.993392544,0.546456058,1.009022341,0.956689916,0.433132493,0.961685666,0.794462162,0.701558982,0.484231439,0.987352598,0.945949521,0.995761828,0.923047179,0.283889748,0.470021916
0.837115143,0.741697493,0.708811877,0.941263483,1.030634249,0.798692353,0.386438906,1.01518409,1.003208631,0.531301687,0.842093708,0.614261918,0.946940306,0.651731317,1.022304342,0.987014785,0.775042489,0.972520072,0.312161129,0.992170659,0.547651804,1.009022341,0.954025041,0.418734737,0.960085524,0.783956877,0.695447841,0.494479723,0.987352598,0.94239777,0.994577807,0.923047179,0.264017465,0.464940598
0.830481901,0.7288208,0.703351076,0.942545859,1.029552786,0.791624279,0.371224775,1.013889212,1.003208631,0.532926463,0.837700176,0.603539141,0.941923403,0.648120617,1.022304342,0.987014785,0.768963725,0.971830341,0.319098043,0.990948774,0.547651804,1.009022341,0.951360167,0.401937355,0.956885239,0.774764753,0.6893367,0.506009043,0.988592991,0.937662103,0.992209764,0.923047179,0.245564632,0.45985928
0.823848659,0.715944108,0.700074596,0.943828234,1.029552786,0.784556205,0.359053471,1.011299457,1.003208631,0.53780079,0.831842132,0.59434819,0.938160727,0.644509917,1.022304342,0.987014785,0.764404651,0.971830341,0.326034957,0.989726889,0.548847551,1.007855841,0.948695293,0.389939225,0.952084811,0.765572629,0.685670015,0.518819399,0.989833384,0.932926436,0.991025743,0.923047179,0.228531247,0.454777962
0.817215417,0.701779746,0.695705956,0.945110609,1.028471323,0.776310119,0.345360754,1.010004579,1.003208631,0.542675118,0.8274486,0.588220889,0.93439805,0.639093868,1.022304342,0.987014785,0.759845578,0.971830341,0.331815719,0.988505004,0.550043297,1.006689341,0.945142127,0.376741282,0.950484668,0.755067344,0.680781103,0.53291079,0.989833384,0.928190769,0.988657701,0.923047179,0.21433676,0.449696644
0.809255526,0.687615384,0.693521636,0.94767536,1.028471323,0.769242045,0.331668037,1.007414824,1.003208631,0.547549445,0.824519578,0.583625413,0.929381148,0.633677818,1.022304342,0.987014785,0.755286504,0.971830341,0.338752633,0.986061233,0.55243479,1.006689341,0.942477252,0.364743152,0.947284383,0.74587522,0.67589219,0.547002181,0.989833384,0.923455101,0.987473679,0.923047179,0.198722823,0.444615326
0.802622284,0.674738692,0.689152996,0.950240111,1.028471323,0.760995959,0.319496733,1.004825069,1.003208631,0.552423773,0.818661535,0.579029938,0.925618471,0.628261768,1.022304342,0.987014785,0.752247122,0.971830341,0.345689547,0.984839348,0.553630536,1.006689341,0.939812378,0.352745022,0.944084098,0.736683095,0.672225505,0.558531501,0.989833384,0.918719434,0.986289658,0.923047179,0.183108887,0.439534008
0.794662394,0.66057433,0.685876515,0.952804861,1.028471323,0.753927885,0.307325429,1.002235313,1.006159245,0.555673324,0.814268003,0.577498112,0.920601569,0.621040369,1.022304342,0.987014785,0.74920774,0.971830341,0.353782613,0.983617463,0.556022028,1.006689341,0.937147503,0.341946705,0.940883813,0.726177811,0.668558821,0.568779785,0.991073776,0.91279985,0.983921616,0.921811506,0.1689144,0.431912031
0.785375855,0.646409968,0.682600035,0.955369612,1.02738986,0.746859811,0.296675538,1.002235313,1.006159245,0.560547652,0.80840996,0.577498112,0.916838892,0.613818969,1.023823368,0.987014785,0.746168357,0.971830341,0.361875679,0.982395578,0.558413521,1.006689341,0.934482629,0.332348201,0.937683528,0.718298847,0.666114364,0.576465999,0.989833384,0.906880266,0.981553573,0.920575834,0.156139361,0.428101042
0.778742613,0.633533275,0.678231395,0.957934362,1.026308397,0.74096975,0.286025647,0.99835068,1.007634551,0.562172428,0.805480938,0.577498112,0.91182199,0.610208269,1.023823368,0.987014785,0.744648666,0.971830341,0.371124898,0.981173693,0.559609267,1.006689341,0.930929463,0.322749697,0.934483243,0.709106723,0.66244768,0.582871176,0.989833384,0.900960682,0.979185531,0.91810449,0.144783771,0.423019724
0.770782723,0.619368913,0.673862755,0.960499113,1.025226934,0.732723663,0.275375756,0.997055803,1.009109858,0.560547652,0.801087406,0.579029938,0.906805087,0.606597569,1.023823368,0.987014785,0.741609284,0.972520072,0.381530269,0.979951808,0.560805014,1.006689341,0.927376297,0.314351006,0.929682815,0.698601438,0.658780995,0.587995319,0.989833384,0.893857182,0.975633467,0.916868817,0.133428181,0.419208736
0.762822832,0.606492221,0.670586275,0.963063864,1.024145471,0.726833602,0.264725864,0.994466047,1.009109858,0.5572981,0.795229363,0.580561763,0.903042411,0.602986869,1.025342394,0.987014785,0.738569902,0.973209802,0.393091792,0.977508038,0.564392253,1.006689341,0.923823131,0.304752502,0.92648253,0.689409314,0.655114311,0.593119461,0.989833384,0.886753681,0.974449446,0.914397473,0.12349204,0.415397747
0.754862942,0.592327859,0.666217634,0.963063864,1.023064008,0.719765528,0.255597386,0.990581414,1.009109858,0.552423773,0.79083583,0.582093588,0.898025509,0.602986869,1.023823368,0.98534471,0.735530519,0.973209802,0.40696562,0.977508038,0.567979491,1.006689341,0.918493382,0.298753437,0.921682103,0.68153035,0.651447626,0.596962568,0.989833384,0.878466263,0.970897383,0.913161801,0.113555899,0.411586759
0.746903051,0.579451166,0.661848994,0.964346239,1.020901082,0.713875466,0.246468908,0.989286537,1.009109858,0.547549445,0.786442298,0.583625413,0.893008606,0.602986869,1.025342394,0.98534471,0.730971446,0.973209802,0.420839448,0.975064268,0.57156673,1.005522841,0.914051925,0.291554559,0.916881675,0.671025065,0.646558713,0.603367745,0.989833384,0.871362762,0.96852934,0.910690456,0.105039207,0.410316429
0.737616512,0.567862143,0.657480354,0.964346239,1.019819619,0.707985405,0.240383256,0.987991659,1.010585165,0.541050342,0.782048765,0.585157238,0.887991704,0.60118152,1.025342394,0.98534471,0.726412372,0.973899533,0.438181733,0.973842383,0.577545462,1.005522841,0.907833885,0.285555494,0.912081247,0.661832941,0.642892029,0.608491888,0.989833384,0.861891428,0.964977277,0.909454784,0.096522514,0.4090461
0.728329974,0.55498545,0.652019554,0.961781488,1.017656693,0.699739318,0.232776191,0.986696781,1.010585165,0.534551239,0.777655233,0.586689064,0.882974802,0.60118152,1.02686142,0.98534471,0.721853299,0.974589263,0.458992475,0.970176728,0.581132701,1.004356341,0.901615844,0.280756242,0.90728082,0.653953978,0.639225344,0.61361603,0.989833384,0.85360401,0.961425213,0.908219111,0.086586373,0.411586759
0.719043435,0.543396427,0.647650914,0.957934362,1.015493767,0.693849257,0.225169126,0.984107026,1.012060472,0.528052136,0.774726211,0.588220889,0.876703674,0.59937617,1.02686142,0.983674634,0.717294226,0.975278994,0.483271674,0.968954843,0.587111432,1.004356341,0.895397804,0.274757177,0.90088025,0.646075014,0.634336431,0.617459136,0.989833384,0.844132676,0.957873149,0.905747767,0.079489129,0.415397747
0.708430248,0.530519735,0.642190113,0.955369612,1.011167915,0.686781183,0.219083474,0.981517271,1.012060472,0.521553032,0.770332679,0.591284539,0.871686772,0.59396012,1.02686142,0.983674634,0.711215461,0.975278994,0.512175482,0.966511073,0.591894417,1.004356341,0.890068055,0.271157738,0.896079822,0.638196051,0.62822529,0.620021208,0.989833384,0.833477425,0.954321086,0.903276422,0.072391886,0.421749395
0.699143709,0.518930711,0.636729313,0.948957735,1.009004989,0.679713109,0.212997822,0.980222393,1.012060472,0.515053929,0.765939147,0.591284539,0.866669869,0.59034942,1.028380445,0.983674634,0.703617005,0.975968724,0.543391595,0.964067303,0.596677403,1.004356341,0.883850015,0.266358486,0.891279394,0.630317087,0.62211415,0.62514535,0.989833384,0.824006091,0.950769022,0.900805078,0.066714091,0.430641702
0.687203873,0.507341688,0.631268513,0.942545859,1.0057606,0.673823047,0.208433583,0.978927515,1.012060472,0.508554826,0.763010125,0.591284539,0.860398741,0.58854407,1.028380445,0.983674634,0.699057932,0.976658455,0.576920013,0.960401647,0.599068895,1.002023342,0.876743683,0.262759047,0.884878824,0.623751284,0.617225237,0.628988456,0.989833384,0.812166923,0.946032938,0.898333733,0.062455745,0.442074667
0.673937389,0.494464995,0.625807712,0.934851607,1.002516211,0.667932986,0.203869344,0.977632638,1.012060472,0.502055723,0.758616593,0.589752714,0.851619162,0.58673872,1.029899471,0.982004558,0.692979167,0.977348185,0.612760735,0.957957877,0.601460388,1.002023342,0.869637351,0.257959795,0.881678539,0.61587232,0.612336324,0.635393634,0.989833384,0.800327755,0.940112832,0.894626717,0.058197398,0.453507633
